compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00007317,230046,Univ Of Mi Hospitals & Hlth Ctrs,1500 East Medical Center Drive,Ann Arbor,MI,48109,1,HSI00001177,University of Michigan Health System,Ann Arbor,MI,951,45625,1030.48,0,1,1,1.083575184,0,0.0389985204,0,3,4242119016,11575227109
CHSP00007320,240080,University Of Minnesota Medical Ctr,2450 Riverside Avenue,Minneapolis,MN,55454,1,HSI00000357,Fairview Health Services,Minneapolis,MN,634,25466,379.36,0,1,0,0.5983596215,0,0.0559039075,0,2,1842477989,5977976586
CHSP00007321,250001,University Of Mississippi Medical,2500 North State Street,Jackson,MS,39216,1,HSI00001155,The University of Mississippi Medical Center,Jackson,MS,698,28215,576.85,0,1,1,0.8264326648,1,0.0743799449,0,3,832547712,3708459112
CHSP00007322,250168,Ummc-Grenada,960 Avent Drive,Grenada,MS,38901,1,HSI00001155,The University of Mississippi Medical Center,Jackson,MS,49,1611,0,0,0,0,0,0,0.0757727727,0,3,42143278,168275508
CHSP00007323,251319,University Hospital & Clinics - Holm,239 Bowling Green Road,Lexington,MS,39095,1,HSI00001155,The University of Mississippi Medical Center,Jackson,MS,25,243,0,0,0,0,0,0,0.1624149482,1,3,11044848,27315554
CHSP00007324,260141,Univ Of Missouri Health Care,One Hospital Drive,Columbia,MO,65212,1,HSI00001178,University of Missouri Health Care,Columbia,MO,552,25444,396.5,0,1,1,0.7182971014,0,0.0481868262,0,3,4732350283,7757414998
CHSP00007325,260178,University Of Missouri Womens And Childrens Hospital,404 N Keene St,Columbia,MO,65201,1,HSI00001178,University of Missouri Health Care,Columbia,MO,,,,,,,,,,,,,
CHSP00007326,320001,University Of New Mexico Hospital,2211 Lomas Boulevard Ne,Albuquerque,NM,87106,1,HSI00001125,UNM Health System,Albuquerque,NM,472,23577,465.55,0,1,1,0.9863347458,1,0.0210126986,0,3,1330364099,2487945190
CHSP00007327,340061,University Of North Carolina Hosp.,101 Manning Drive,Chapel Hill,NC,27514,1,HSI00001123,UNC Health Care System,Chapel Hill,NC,811,32016,783.21,0,1,1,0.9657336621,0,0.0473732596,0,3,2514892252,6433538362
CHSP00007328,013301,Usa Childrens And Womens Hospital,1700 Center Street,Mobile,AL,36604,1,HSI00001180,University of South Alabama Hospitals,Mobile,AL,249,9301,69.33,1,1,0,0.2784337349,0,,0,3,228844699,549046849
CHSP00007329,010087,Usa Health University Hospital,2451 University Hospital Drive,Mobile,AL,36617,1,HSI00001180,University of South Alabama Hospitals,Mobile,AL,242,11320,193.76,0,1,1,0.800661157,0,0.0677386217,0,3,348481351,970316052
CHSP00007330,440015,University Of Tennessee Medical Cent,1924 Alcoa Highway,Knoxville,TN,37920,1,HSI00001153,University of Tennessee Medical Center,Knoxville,TN,698,33652,210.08,0,1,0,0.300974212,0,0.0447318723,0,1,1078155188,3974244082
CHSP00007332,454076,Harris Co Psychiatric Center,2800 South Macgregor Way,Houston,TX,77021,0,HSI00001165,The University of Texas System,Austin,TX,296,6339,19.15,0,0,0,0.0646959459,0,,0,3,15913296,91806298
CHSP00007333,450690,Ut Health Center At Tyler,11937 Highway 271,Tyler,TX,75708,1,HSI00001165,The University of Texas System,Austin,TX,116,2022,28.69,0,0,0,0.2473275862,0,0.0149342739,0,3,147437585,575499672
CHSP00007334,450076,Ut Md Anderson Cancer Center,"1515 Holcombe Boulevard, Unit 1491",Houston,TX,77030,0,HSI00001165,The University of Texas System,Austin,TX,698,28736,215.19,0,1,0,0.3082951289,0,,0,3,4401023660,9808934036
CHSP00007335,450018,The University Of Texas Medical Br.,301 University Boulevard,Galveston,TX,77555,1,HSI00001165,The University of Texas System,Austin,TX,810,37690,547.6,0,1,1,0.6760493827,0,0.0689792587,0,3,1073955527,4520900311
CHSP00007338,450766,Ut Southwestern Medical Center,5151 Harry Hines Blvd,Dallas,TX,75235,1,HSI00001165,The University of Texas System,Austin,TX,,,,,,,,,,,,,
CHSP00007339,460009,U Of U Hospitals & Clinics,50 North Medical Drive,Salt Lake City,UT,84132,1,HSI00001184,University of Utah Hospitals and Clinics,Salt Lake City,UT,585,34037,461.27,0,1,1,0.7884957265,0,0.0352128067,0,3,2555439616,5527450917
CHSP00007340,464009,Hunstman Mental Health Institute,501 S Chipeta Way,Salt Lake City,UT,84108,0,HSI00001184,University of Utah Hospitals and Clinics,Salt Lake City,UT,,,,,,,,,,,,,
CHSP00007341,490009,University Of Virginia Medical Cente,1215 Lee Street,Charlottesville,VA,22908,1,HSI00001186,University of Virginia Health System,Charlottesville,VA,655,25156,682.32,0,1,1,1.0417099237,0,0.0235733918,0,1,2068505987,6852078346
CHSP00007342,500008,University Of Washington Med Ctr,1959 Ne Pacific Street,Seattle,WA,98195,1,HSI00001133,UW Medicine,Seattle,WA,591,29773,465.04,0,1,1,0.7868697124,0,0.0198242746,0,3,1819828747,4963113262
CHSP00007343,520098,University Of Wi Hospitals & Clinics,600 Highland Avenue,Madison,WI,53792,1,HSI00001132,UW Health,Madison,WI,624,28108,486.68,0,1,1,0.7799358974,0,0.0261407582,0,3,2391577364,7020125796
CHSP00007344,521352,Upland Hills Health,800 Compassion Way,Dodgeville,WI,53533,1,HSI00000902,SSM Health,Saint Louis,MO,25,967,0,0,0,0,0,0,0.0469335474,0,1,84388507,198261586
CHSP00007345,301300,Upper Connecticut Valley Hospital,181 Corliss Lane,Colebrook,NH,03576,1,,,,,16,254,0,0,0,0,0,0,0.0867000968,0,1,26105024,36498677
CHSP00007346,360174,Upper Valley Medical Center,3130 North County Road 25a,Troy,OH,45373,1,HSI00000842,Premier Health,Dayton,OH,142,5600,0,0,0,0,0,0,0.0757287332,0,1,156279553,652137676
CHSP00007347,110002,Upson Regional Medical Center,801 West Gordon Street,Thomaston,GA,30286,1,,,,,81,3890,0,0,0,0,0,0,0.085758866,0,1,112733706,439127820
CHSP00007349,330241,University Hospital At Syracuse,750 East Adams Street,Syracuse,NY,13210,1,HSI00000904,SUNY Upstate Medical University,Syracuse,NY,625,26450,481.53,0,1,1,0.770448,1,0.0875187725,0,3,1331165743,5018141999
CHSP00007350,330159,Upstate Community Hospital,4900 Broad Rd,Syracuse,NY,13215,1,HSI00000904,SUNY Upstate Medical University,Syracuse,NY,,,,,,,,,,,,,
CHSP00007352,464001,Utah State Hospital,1300 East Center Street,Provo,UT,84606,0,,,,,355,247,0,0,0,0,0,0,,0,3,,
CHSP00007353,460001,Utah Valley Hospital,1034 North 500 West,Provo,UT,84604,1,HSI00000516,Intermountain Healthcare,Salt Lake City,UT,338,17171,24,0,0,0,0.0710059172,0,0.0327089495,0,1,707254309,1830477933
CHSP00007354,462005,Utah Valley Specialty Hospital,306 River Bend Lane,Provo,UT,84604,0,,,,,40,281,0,0,0,0,0,0,,0,5,13999136,34724975
CHSP00007358,17005F,Veterans Affairs Eastern Kansas Health Care System,2200 South West Gage Boulevard,Topeka,KS,66622,0,,,,,,,,,,,,,,,,,
CHSP00007360,05128F,Veterans Administration Greater Los Angeles Healthcare System,11301 Wilshire Boulevard,Los Angeles,CA,90073,0,,,,,,,,,,,,,,,,,
CHSP00007362,05027F,Va Long Beach Healthcare System,5901 East 7th Street,Long Beach,CA,90822,0,,,,,,,,,,,,,,,,,
CHSP00007368,33017F,Va New York Harbor Healthcare System Manhattan Campus,423 E 23rd St,New York,NY,10010,0,,,,,,,,,,,,,,,,,
CHSP00007370,15004F,Va Northern Indiana Health Care System,1700 E 38th St,Marion,IN,46953,0,,,,,,,,,,,,,,,,,
CHSP00007371,05031F,Va Palo Alto Health Care System,3801 Miranda Avenue,Palo Alto,CA,94304,0,,,,,,,,,,,,,,,,,
CHSP00007372,05026F,Va Palo Alto Health Care System Livermore Division,4951 Arroyo Rd,Livermore,CA,94550,0,,,,,,,,,,,,,,,,,
CHSP00007373,39012F,Veterans Affairs Pittsburgh Healthcare System,University Drive C,Pittsburgh,PA,15240,0,,,,,,,,,,,,,,,,,
CHSP00007374,46002F,Veterans Affairs Salt Lake City Health Care System,500 Foothill Drive,Salt Lake City,UT,84148,0,,,,,,,,,,,,,,,,,
CHSP00007375,05114F,Va San Diego Healthcare System,3350 Lajolla Village Drive,San Diego,CA,92161,0,,,,,,,,,,,,,,,,,
CHSP00007377,44017F,Va Tennessee Valley Healthcare System,3400 Lebanon Rd,Murfreesboro,TN,37129,0,,,,,,,,,,,,,,,,,
CHSP00007378,490098,Community Memorial Hospital,125 Buena Vista Circle,South Hill,VA,23970,1,HSI00001213,VCU Health System,Richmond,VA,70,3200,0,0,0,0,0,0,0.0229825354,0,3,118360975,428998611
CHSP00007379,490032,Vcu Health System Mcv Hospital,1250 East Marshall Street,Richmond,VA,23298,1,HSI00001213,VCU Health System,Richmond,VA,693,36128,523.44,0,1,1,0.7553246753,1,0.0325998766,0,3,2013963656,7584118791
CHSP00007380,060096,Vail Valley Medical Center,181 West Meadow Drive,Vail,CO,81657,1,HSI00001214,Vail Health,Vail,CO,54,1512,0,0,0,0,0,0,0.0461588716,0,3,214350559,434696895
CHSP00007381,450154,Val Verde Regional Medical Center,801 Bedell Avenue,Del Rio,TX,78840,1,,,,,47,1961,0,0,0,0,0,1,0.1293095226,1,3,67127630,275965554
CHSP00007382,373025,Valir Rehab Hospital,700 Nw Seventh Street,Oklahoma City,OK,73102,0,,,,,50,965,0,0,0,0,0,0,,0,5,16843197,25875497
CHSP00007383,154024,Valle Vista,898 East Main Street,Greenwood,IN,46143,0,HSI00001148,Universal Health Services,Norristown,PA,98,3934,0,0,0,0,0,0,,0,5,37383998,64280105
CHSP00007385,450028,Valley Baptist Med Cntr Brownsville,1040 West Jefferson Street,Brownsville,TX,78520,1,HSI00001066,Tenet Healthcare,Dallas,TX,240,10013,0,0,0,0,0,1,0.1042469757,0,5,187581078,2129952798
CHSP00007386,450033,Valley Baptist Medical Center,2101 Pease Street,Harlingen,TX,78550,1,HSI00001066,Tenet Healthcare,Dallas,TX,356,17582,29.27,0,0,0,0.0822191011,1,0.0941716233,0,5,403348830,4283695108
CHSP00007387,044006,Vista Health-Fort Smith,10301 Mayo Drive,Barling,AR,72923,0,,,,,68,2126,0,0,0,0,0,0,,0,5,18889473,40225718
CHSP00007388,053300,Valley Childrens Hospital,9300 Valley Children's Place,Madera,CA,93636,1,HSI00001497,Valley Childrens Healthcare,Madera,CA,358,10482,52.54,1,0,0,0.1467597765,0,,0,1,1010116243,2048124678
CHSP00007389,281353,Valley County Health System,2707 L Street,Ord,NE,68862,1,,,,,16,190,0,0,0,0,0,0,0.046990479,0,3,25695084,35701480
CHSP00007390,390272,Valley Forge Medical Center,1033 West Germantown Pike,Norristown,PA,19403,0,,,,,70,1693,0,0,0,0,0,0,,0,5,14002957,37114241
CHSP00007392,310012,The Valley Hospital,223 North Van Dien Avenue,Ridgewood,NJ,07450,1,HSI00001218,Valley Health System,Ridgewood,NJ,385,22473,0,0,0,0,0,0,0.0230003686,0,1,951820220,3122088230
CHSP00007393,500119,Valley Hospital & Medical Center,12606 East Mission Avenue,Spokane Valley,WA,99216,1,HSI00000714,Multicare Health System,Tacoma,WA,123,4563,0.01,0,0,0,0.0000813008,0,0.1259421936,1,1,147458771,706058266
CHSP00007394,034026,Ubh Of Phoenix  Llc Dba Valley Hsp,3550 East Pinchot Avenue,Phoenix,AZ,85018,0,HSI00001148,Universal Health Services,Norristown,PA,122,4749,0,0,0,0,0,0,,0,5,86713331,92334007
CHSP00007395,290021,Valley Hospital Medical Center,620 Shadow Lane,Las Vegas,NV,89106,1,HSI00001148,Universal Health Services,Norristown,PA,297,14906,80.9,0,1,0,0.2723905724,1,0.1430646728,1,5,315668778,4123187274
CHSP00007396,050126,Valley Presbyterian Hospital,15107 Vanowen Street,Van Nuys,CA,91405,1,,,,,333,12135,0,0,0,0,0,1,0.1534759205,1,1,475764982,913557990
CHSP00007397,301308,Valley Regional Hospital,243 Elm Street,Claremont,NH,03743,1,HSI00000299,Dartmouth-Hitchcock,Lebanon,NH,25,648,0,0,0,0,0,0,0.0779474554,0,1,54302035,85250411
CHSP00007398,450662,Valley Regional Medical Center,100a Alton Gloor Boulevard,Brownsville,TX,78526,1,HSI00000492,HCA Healthcare,Nashville,TN,187,9063,0,0,0,0,0,1,0.1186815254,1,5,185052092,1959297538
CHSP00007399,060075,Valley View Hospital,1906 Blake Avenue,Glenwood Springs,CO,81601,1,HSI00001365,Valley View Hospital Association,Glenwood Springs,CO,31,2894,0,0,0,0,0,0,0.0509054725,0,1,285347119,656602589
CHSP00007400,030117,Valley View Medical Center,5330 South Highway 95,Fort Mohave,AZ,86426,1,HSI00000584,Lifepoint Health,Brentwood,TN,72,1552,0,0,0,0,0,0,0.0165284701,0,5,55080174,506167465
CHSP00007402,131318,Walter Knox Memorial Hospital,1202 East Locust Street,Emmett,ID,83617,1,,,,,13,177,0,0,0,0,0,0,0.1143553824,1,3,21581359,35800913
CHSP00007403,161337,Van Buren County Hospital,304 Franklin Street,Keosauqua,IA,52565,1,HSI00001106,Trinity Health,Livonia,MI,25,208,0,0,0,0,0,0,0.0226043907,0,3,19509373,31682513
CHSP00007404,161361,Van Diest Medical Center,2350 Hospital Drive,Webster City,IA,50595,1,HSI00001106,Trinity Health,Livonia,MI,25,439,0,0,0,0,0,0,0.0198570971,0,3,35761842,59242872
CHSP00007405,143028,Van Matre Encompass Health Rehabilit,950 South Mulford Road,Rockford,IL,61108,0,,,,,65,1510,0,0,0,0,0,0,,0,5,29120822,43692057
CHSP00007406,360071,Van Wert County Hospital,1250 South Washington Street,Van Wert,OH,45891,1,,,,,34,1017,0,0,0,0,0,0,0.0836360136,0,1,55838536,124089424
CHSP00007409,443028,Vanderbilt Stallworth Rehabilitation,2201 Childrens Way,Nashville,TN,37212,0,,,,,80,1188,0,0,0,0,0,0,,0,5,20933833,40443728
CHSP00007410,440039,Vanderbilt University Medical Center,1211 Medical Center Drive,Nashville,TN,37232,1,HSI00001222,Vanderbilt Health,Nashville,TN,1056,59771,742.99,0,1,1,0.7035890152,0,0.0206541791,0,1,5039872795,16875032020
CHSP00007411,044004,Vantage Point,4253 North Crossover Road,Fayetteville,AR,72703,0,,,,,70,3011,0,0,0,0,0,0,,0,5,24892201,50942334
CHSP00007412,330023,Vassar Brothers Medical Center,45 Reade Place,Poughkeepsie,NY,12601,1,HSI00001253,Nuvance Health,Danbury,CT,340,18989,137.67,0,1,0,0.4049117647,0,0.0544091772,0,1,735145074,1976754913
CHSP00007413,010118,Vaughan Regional Medical Center,1015 Medical Center Parkway,Selma,AL,36701,1,HSI00001475,ScionHealth,Louisville,KY,109,3933,17.01,0,0,0,0.1560550459,1,0.0656627833,0,5,59944003,612064853
CHSP00007415,100070,Venice Regional Bayfront Health,540 The Rialto,Venice,FL,34285,1,HSI00000249,Community Health Systems,Franklin,TN,229,7695,0,0,0,0,0,0,0.0366520216,0,5,172996683,1540959324
CHSP00007416,050159,Ventura County Medical Center,300 Hillmont Avenue,Ventura,CA,93003,1,HSI00001223,Ventura County Health Care Agency,Ventura,CA,272,12479,43.18,0,0,0,0.15875,1,0.0637331948,0,3,525336016,1974206100
CHSP00007417,030007,Verde Valley Medical Center,269 South Candy Lane,Cottonwood,AZ,86326,1,HSI00000761,Northern Arizona Healthcare,Flagstaff,AZ,87,4947,16,0,0,0,0.183908046,0,0.0876160703,0,1,193870140,722433492
CHSP00007418,521348,Vernon Memorial Hospital,E8270 660th Ave,Elk Mound,WI,54739,1,,,,,25,884,0,0,0,0,0,0,0.0263274665,0,1,77019808,164003974
CHSP00007419,23011F,Veterans Affairs Ann Arbor Healthcare System,2215 Fuller Road,Ann Arbor,MI,48105,0,,,,,,,,,,,,,,,,,
CHSP00007420,,Veterans Affairs Black Hills Health Care System,113 Comanche Road,Fort Meade,SD,57741,0,,,,,,,,,,,,,,,,,
CHSP00007421,22003F,Veterans Affairs Boston Healthcare System,1400 Vfw Parkway,West Roxbury,MA,02132,0,,,,,,,,,,,,,,,,,
CHSP00007422,22004F,Veterans Affairs Boston Healthcare System Brockton Division,940 Belmont Street,Brockton,MA,02301,0,,,,,,,,,,,,,,,,,
CHSP00007424,05025F,Veterans Affairs Central California Health Care System,2615 East Clinton Avenue,Fresno,CA,93703,0,,,,,,,,,,,,,,,,,
CHSP00007425,16003F,Va Central Iowa Health Care System,3600 30th Street,Des Moines,IA,50310,0,,,,,,,,,,,,,,,,,
CHSP00007426,22009F,Veterans Affairs Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,0,,,,,,,,,,,,,,,,,
CHSP00007427,07003F,Veterans Affairs Connecticut Healthcare System,950 Campbell Avenue,West Haven,CT,06516,0,,,,,,,,,,,,,,,,,
CHSP00007428,06005F,Veterans Affairs Eastern Colorado Health Care System,1700 North Wheeling Street,Aurora,CO,80045,0,,,,,,,,,,,,,,,,,
CHSP00007430,25042F,Veterans Affairs Gulf Coast Veterans Health Care System,400 Veterans Avenue,Biloxi,MS,39531,0,,,,,,,,,,,,,,,,,
CHSP00007431,,Veterans Affairs Hudson Valley Health Care System,2094 Albany Post Road,Montrose,NY,10548,0,,,,,,,,,,,,,,,,,
CHSP00007432,14004F,Veterans Affairs Illiana Health Care System,1900 East Main Street,Danville,IL,61832,0,,,,,,,,,,,,,,,,,
CHSP00007433,05127E,Veterans Affairs Loma Linda Healthcare System,11201 Benton Street,Loma Linda,CA,92357,0,,,,,,,,,,,,,,,,,
CHSP00007434,21020F,Veterans Affairs Maryland Health Care System-Baltimore Division,10 North Greene Street,Baltimore,MD,21201,0,,,,,,,,,,,,,,,,,
CHSP00007435,39002F,Veterans Affairs Medical Center Butler,353 N Duffy Rd,Butler,PA,16001,0,,,,,,,,,,,,,,,,,
CHSP00007436,,Montana Va Health Care System,3687 Veterans Drive,Fort Harrison,MT,59636,0,,,,,,,,,,,,,,,,,
CHSP00007437,28006F,Veterans Affairs Nebraska-Western Iowa Health Care System,4101 Woolworth Avenue,Omaha,NE,68105,0,,,,,,,,,,,,,,,,,
CHSP00007438,,Veterans Affairs Nebraska-Western Iowa Health Care System - Lincoln,600 South 70th Street,Lincoln,NE,68510,0,,,,,,,,,,,,,,,,,
CHSP00007439,31001F,Veterans Affairs New Jersey Health Care System,385 Tremont Avenue,East Orange,NJ,07018,0,,,,,,,,,,,,,,,,,
CHSP00007440,33020F,Veterans Affairs New York Harbor Healthcare System,800 Poly Place,Brooklyn,NY,11209,0,,,,,,,,,,,,,,,,,
CHSP00007441,45066F,Veterans Affairs North Texas Health Care System,4500 South Lancaster Road,Dallas,TX,75216,0,,,,,,,,,,,,,,,,,
CHSP00007442,15002F,Veterans Affairs Northern Indiana Health Care System,2121 Lake Avenue,Fort Wayne,IN,46805,0,,,,,,,,,,,,,,,,,
CHSP00007444,50030F,Veterans Affairs Puget Sound Health Care System,1660 South Columbian Way,Seattle,WA,98108,0,,,,,,,,,,,,,,,,,
CHSP00007445,38004F,Veterans Affairs Roseburg Healthcare System,913 Nw Garden Valley Boulevard,Roseburg,OR,97471,0,,,,,,,,,,,,,,,,,
CHSP00007447,29002F,Veterans Affairs Sierra Nevada Health Care System,975 Kirman Avenue,Reno,NV,89502,0,,,,,,,,,,,,,,,,,
CHSP00007448,,Veterans Affairs Southern Nevada Healthcare System,6900 North Pecos Road,North Las Vegas,NV,89086,0,,,,,,,,,,,,,,,,,
CHSP00007449,,Veterans Affairs St. Louis Health Care System,915 North Grand Boulevard,Saint Louis,MO,63106,0,,,,,,,,,,,,,,,,,
CHSP00007450,,Veterans Affairs Western New York Healthcare System-Batavia Division,222 Richmond Avenue,Batavia,NY,14020,0,,,,,,,,,,,,,,,,,
CHSP00007451,33012F,Veterans Affairs Western New York Healthcare System-Buffalo Division,3495 Bailey Avenue,Buffalo,NY,14215,0,,,,,,,,,,,,,,,,,
CHSP00007452,04009F,Veterans Health Care System Of The Ozarks,1100 North College Avenue,Fayetteville,AR,72703,0,,,,,,,,,,,,,,,,,
CHSP00007453,161318,Veterans Memorial Hospital,40 First Street Se,Waukon,IA,52172,1,,,,,25,411,0,0,0,0,0,0,0.0119301788,0,3,21744468,43876580
CHSP00007455,170142,Mercy Regional Health Center,1823 College Avenue,Manhattan,KS,66502,1,HSI00000055,Ascension Health,Saint Louis,MO,86,3273,0,0,0,0,0,0,0.0696210459,0,2,90953817,319109408
CHSP00007456,170006,Via Christi Hospital Pittsburg  Inc.,1 Mt. Carmel Way,Pittsburg,KS,66762,1,HSI00000055,Ascension Health,Saint Louis,MO,64,3280,0,0,0,0,0,0,0.1634192457,1,2,99282752,333710599
CHSP00007457,170122,Via Christi Hospital Wichita,211 N College Ave,Mulvane,KS,67110,1,HSI00000055,Ascension Health,Saint Louis,MO,635,26829,132.38,0,0,0,0.2084724409,0,0.0865410157,0,2,625566700,2476500694
CHSP00007458,170200,Via Christi Hosp. Wichita St. Teresa,14800 West St. Teresa,Wichita,KS,67235,1,HSI00000055,Ascension Health,Saint Louis,MO,38,2008,0,0,0,0,0,0,0.0821318343,0,2,50464297,216984686
CHSP00007459,173028,Via Christi Rehab Center  Inc,1151 North Rock Road,Wichita,KS,67206,0,HSI00000055,Ascension Health,Saint Louis,MO,58,775,0,0,0,0,0,0,,0,2,19224786,44864754
CHSP00007463,452060,Vibra  Hospital Of Amarillo,7501 Wallace Boulevard,Amarillo,TX,79124,0,,,,,37,342,0,0,0,0,0,0,,0,5,14781555,129781759
CHSP00007464,132002,Vibra Hospital Of Boise,6651 West Franklin Road,Boise,ID,83709,0,,,,,40,379,0,0,0,0,0,0,,0,5,19112685,41308684
CHSP00007465,352005,Vibra Hospital Of Central Dakotas  L,1000 18th Street Nw,Mandan,ND,58554,0,,,,,41,227,0,0,0,0,0,0,,0,5,11915167,52595476
CHSP00007466,422005,Vibra Hospital Of Charleston  Llc,1200 Hospital Drive,Mt. Pleasant,SC,29464,0,,,,,59,413,0,0,0,0,0,0,,0,5,22225755,125903650
CHSP00007467,062014,Vibra Hospital Denver,8451 Pearl Street,Thornton,CO,80229,0,,,,,54,324,0,0,0,0,0,0,,0,4,36278361,438582010
CHSP00007468,352004,Vibra Hospital Of Fargo  Llc,"5225 23rd Avenue South, 7th Floor",Fargo,ND,58103,0,,,,,31,285,0,0,0,0,0,0,,0,5,28325191,111579041
CHSP00007470,362023,Select Specialty Hospital - Boardman,8049 South Avenue,Boardman,OH,44512,0,,,,,,,,,,,,,,,,,
CHSP00007472,052047,Northern California Rehab Hospital,2801 Eureka Way,Redding,CA,96001,0,,,,,56,536,0,0,0,0,0,0,,0,5,43289467,396931041
CHSP00007473,152028,Vibra Hospital Of Northwest Indiana,9509 Georgia Street,Crown Point,IN,46307,0,,,,,40,353,0,0,0,0,0,0,,0,5,16538219,87542354
CHSP00007474,492009,Vibra Hospital Of Richmond  Llc,2220 Edward Holland Drive,Richmond,VA,23230,0,,,,,60,399,0,0,0,0,0,0,,0,5,25500467,137216660
CHSP00007475,052033,Vibra Hospital Of Sacramento,330 Montrose Drive,Folsom,CA,95630,0,,,,,58,388,0,0,0,0,0,0,,0,3,44662623,203068133
CHSP00007476,052044,Select Specialty Hospital - San Dieg,555 Washington Street,San Diego,CA,92103,0,,,,,110,725,0,0,0,0,0,0,,0,5,57064531,542261038
CHSP00007477,222043,Vibra Hosp Of Southeastern Mass,4499 Acushnet Avenue,New Bedford,MA,02745,0,,,,,90,520,0,0,0,0,0,0,,0,5,26076813,155405558
CHSP00007480,232019,Vibra Hospital Southeastern Michigan,26400 West Outer Drive,Lincoln Park,MI,48146,0,,,,,68,579,0,0,0,0,0,0,,0,5,41315344,395908625
CHSP00007482,222046,Vibra Hospital Of Western Massachuse,111 Huntoon Memorial Hwy,Rochdale,MA,01542,0,,,,,77,347,0,0,0,0,0,0,,0,5,26203250,419578770
CHSP00007484,673058,Bsw Lakeway,2000 Medical Drive,Lakeway,TX,78734,0,HSI00000096,Baylor Scott and White Health,Dallas,TX,36,535,0,0,0,0,0,0,,0,5,73137216,80911371
CHSP00007485,453096,Vibra Rehabilitation Hospital Of Ama,7200 West 9th Avenue,Amarillo,TX,79106,0,,,,,44,602,0,0,0,0,0,0,,0,5,12604488,27213719
CHSP00007486,452097,Vibra Specialty Hosp Dallas,2700 Walker Way,Desoto,TX,75115,0,,,,,60,646,0,0,0,0,0,0,,0,5,32944970,281255107
CHSP00007487,382004,Vibra Specialty Hosp Portland,10300 Ne Hancock Street,Portland,OR,97220,0,,,,,73,459,0,0,0,0,0,0,,0,4,34595571,177049929
CHSP00007488,050517,Victor Valley Global Medical Center,15248 Eleventh Street,Victorville,CA,92395,1,,,,,101,5445,0,0,0,0,0,1,0.0233322939,0,5,72449086,344674921
CHSP00007493,340186,Ecu Health Beaufort Hospital – A Campus Of Ecu Health Medical Center,628 East 12th Street,Washington,NC,27889,1,HSI00001230,ECU Health,Greenville,NC,,,,,,,,,,,,,
CHSP00007494,341304,Bertie Memorial Hospital,1403 South King Street,Windsor,NC,27983,1,HSI00001230,ECU Health,Greenville,NC,6,282,0,0,0,0,0,0,0.1580837596,1,3,19509562,42754409
CHSP00007495,341318,Chowan Hospital Inc.,211 Virginia Road,Edenton,NC,27932,1,HSI00001230,ECU Health,Greenville,NC,25,1408,0,0,0,0,0,0,0.0961373232,0,1,61533965,137656167
CHSP00007496,340120,Duplin General Hospital,401 North Main Street,Kenansville,NC,28349,1,HSI00001230,ECU Health,Greenville,NC,49,2491,0,0,0,0,0,0,0.1097597788,1,1,61685419,152766634
CHSP00007497,340107,Vidant Edgecombe Hospital,111 Hospital Drive,Tarboro,NC,27886,1,HSI00001230,ECU Health,Greenville,NC,117,2568,0,0,0,0,0,0,0.0820325194,0,1,91394131,242430005
CHSP00007498,340040,Pitt County Memorial Hospital,2100 Stantonsburg Road,Greenville,NC,27834,1,HSI00001230,ECU Health,Greenville,NC,1013,41818,352.95,0,1,0,0.3484205331,0,0.0586310454,0,1,1378545716,3468798181
CHSP00007499,340099,Vidant Roanoke Chowan Hospital,500 South Academy Street,Ahoskie,NC,27910,1,HSI00001230,ECU Health,Greenville,NC,70,2768,0,0,0,0,0,0,0.0806463843,0,1,88516038,215409984
CHSP00007501,190199,Villa Feliciana Medical Complex,5002 Highway 10,Jackson,LA,70748,0,,,,,,,,,,,,,,,,,
CHSP00007503,494025,Virginia Beach Psychiatric Center,1100 First Colonial Road,Virginia Beach,VA,23454,0,HSI00001148,Universal Health Services,Norristown,PA,100,4207,0,0,0,0,0,0,,0,5,19039706,51501105
CHSP00007504,161349,Virginia Gay Hospital,502 North 9th Avenue,Vinton,IA,52349,1,,,,,25,279,0,0,0,0,0,0,0.0123720009,0,1,32031471,61530961
CHSP00007505,490050,Virginia Hospital Center Arlington,1701 North George Mason Drive,Arlington,VA,22205,1,HSI00001499,VHC Health,Arlington,VA,336,19514,31.4,0,0,0,0.093452381,0,0.0470476502,0,1,624352108,1986450178
CHSP00007506,500005,Virginia Mason Medical Center,1100 Ninth Avenue,Seattle,WA,98101,1,HSI00001427,CommonSpirit Health,Chicago,IL,231,11271,125.69,0,1,0,0.5441125541,0,0.0213587792,0,1,1166266808,2936536413
CHSP00007507,49033E,Virginia Treatment Center For Children,1308 Sherwood Ave,Richmond,VA,23220,0,HSI00001213,VCU Health System,Richmond,VA,,,,,,,,,,,,,
CHSP00007509,,Virtua Marlton,90 Brick Road,Marlton,NJ,08053,1,HSI00001233,Virtua Health,Marlton,NJ,,,,,,,,,,,,,
