YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,30.9,30.9,,,29.0,32.8,6485.0,Total,,,,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,VALUE,35,Total,Total,OVR,OVERALL
2020,2020,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.9,36.9,,,34.9,38.8,6485.0,Total,,,,,,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,VALUE,35,Total,Total,OVR,OVERALL
2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,35.6,35.6,,,32.8,38.5,2280.0,Total,,,,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q037,VALUE,32,Total,Total,OVR,OVERALL
2020,2020,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,28.7,28.7,,,26.2,31.3,2280.0,Total,,,,,,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,VALUE,32,Total,Total,OVR,OVERALL
2020,2020,NV,Nevada,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,25.4,25.4,,,22.9,28.0,2478.0,Total,,,,,,"(39.493240390000494, -117.07184056399967)",PA,PA1,Q047,VALUE,32,Total,Total,OVR,OVERALL
2020,2020,NY,New York,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,25.6,25.6,,,24.6,26.6,14744.0,Total,,,,,,"(42.82700103200045, -75.54397042699964)",PA,PA1,Q047,VALUE,36,Total,Total,OVR,OVERALL
2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,37.0,37.0,,,35.8,38.2,12583.0,Total,,,,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q037,VALUE,36,Total,Total,OVR,OVERALL
2020,2020,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,26.3,26.3,,,25.3,27.4,12583.0,Total,,,,,,"(42.82700103200045, -75.54397042699964)",OWS,OWS1,Q036,VALUE,36,Total,Total,OVR,OVERALL
2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,33.5,33.5,,,32.3,34.7,13190.0,Total,,,,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q037,VALUE,39,Total,Total,OVR,OVERALL
2020,2020,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,35.5,35.5,,,34.3,36.7,13190.0,Total,,,,,,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,VALUE,39,Total,Total,OVR,OVERALL
2020,2020,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,24.5,24.5,,,23.6,25.5,14633.0,Total,,,,,,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q047,VALUE,39,Total,Total,OVR,OVERALL
2020,2020,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,28.6,28.6,,,27.1,30.2,5037.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",PA,PA1,Q047,VALUE,40,Total,Total,OVR,OVERALL
2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,36.4,36.4,,,34.7,38.2,4530.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,VALUE,40,Total,Total,OVR,OVERALL
2020,2020,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,32.9,32.9,,,31.2,34.7,4530.0,Total,,,,,,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q037,VALUE,40,Total,Total,OVR,OVERALL
2020,2020,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,18.5,18.5,,,17.3,19.8,5414.0,Total,,,,,,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q047,VALUE,41,Total,Total,OVR,OVERALL
2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,28.1,28.1,,,26.6,29.6,4830.0,Total,,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Total,Total,OVR,OVERALL
2020,2020,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.2,36.2,,,34.6,37.8,4830.0,Total,,,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q037,VALUE,41,Total,Total,OVR,OVERALL
2020,2020,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,24.5,24.5,,,22.9,26.1,5532.0,Total,,,,,,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q047,VALUE,42,Total,Total,OVR,OVERALL
2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,35.7,35.7,,,33.9,37.5,5025.0,Total,,,,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q037,VALUE,42,Total,Total,OVR,OVERALL
2020,2020,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,31.5,31.5,,,29.8,33.2,5025.0,Total,,,,,,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,VALUE,42,Total,Total,OVR,OVERALL
2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.1,36.1,,,34.0,38.3,4702.0,Total,,,,,,"(18.220833, -66.590149)",OWS,OWS1,Q037,VALUE,72,Total,Total,OVR,OVERALL
2020,2020,PR,Puerto Rico,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,45.8,45.8,,,43.6,48.1,4941.0,Total,,,,,,"(18.220833, -66.590149)",PA,PA1,Q047,VALUE,72,Total,Total,OVR,OVERALL
2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,31.4,31.4,,,29.5,33.3,4702.0,Total,,,,,,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Total,Total,OVR,OVERALL
2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,30.1,30.1,,,28.2,32.1,4671.0,Total,,,,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,VALUE,44,Total,Total,OVR,OVERALL
2020,2020,RI,Rhode Island,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,23.5,23.5,,,21.9,25.2,5366.0,Total,,,,,,"(41.70828019300046, -71.52247031399963)",PA,PA1,Q047,VALUE,44,Total,Total,OVR,OVERALL
2020,2020,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,34.5,34.5,,,32.5,36.5,4671.0,Total,,,,,,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q037,VALUE,44,Total,Total,OVR,OVERALL
2020,2020,SC,South Carolina,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,26.6,26.6,,,24.9,28.5,4006.0,Total,,,,,,"(33.998821303000454, -81.04537120699968)",PA,PA1,Q047,VALUE,45,Total,Total,OVR,OVERALL
2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,33.3,33.3,,,31.4,35.3,3704.0,Total,,,,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q037,VALUE,45,Total,Total,OVR,OVERALL
2020,2020,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,36.2,36.2,,,34.2,38.3,3704.0,Total,,,,,,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,VALUE,45,Total,Total,OVR,OVERALL
2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.4,36.4,,,33.7,39.1,6231.0,Total,,,,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q037,VALUE,46,Total,Total,OVR,OVERALL
2020,2020,SD,South Dakota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,22.4,22.4,,,20.3,24.6,6909.0,Total,,,,,,"(44.353130053000484, -100.3735306369997)",PA,PA1,Q047,VALUE,46,Total,Total,OVR,OVERALL
2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,33.2,33.2,,,30.7,35.8,6231.0,Total,,,,,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,VALUE,46,Total,Total,OVR,OVERALL
2020,2020,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,24.5,24.5,,,22.9,26.3,4652.0,Total,,,,,,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Total,Total,OVR,OVERALL
2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,34.4,34.4,,,32.4,36.4,4152.0,Total,,,,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q037,VALUE,47,Total,Total,OVR,OVERALL
2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,35.6,35.6,,,33.6,37.6,4152.0,Total,,,,,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,VALUE,47,Total,Total,OVR,OVERALL
2020,2020,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,25.6,25.6,,,24.0,27.3,11000.0,Total,,,,,,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Total,Total,OVR,OVERALL
2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,34.5,34.5,,,32.6,36.3,9642.0,Total,,,,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Total,Total,OVR,OVERALL
2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,35.8,35.8,,,33.9,37.7,9642.0,Total,,,,,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Total,Total,OVR,OVERALL
2020,2020,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,23.5,23.5,,,23.2,23.8,394153.0,Total,,,,,,,PA,PA1,Q047,VALUE,59,Total,Total,OVR,OVERALL
2020,2020,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,34.8,34.8,,,34.5,35.2,353841.0,Total,,,,,,,OWS,OWS1,Q037,VALUE,59,Total,Total,OVR,OVERALL
2020,2020,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,31.9,31.9,,,31.6,32.3,353841.0,Total,,,,,,,OWS,OWS1,Q036,VALUE,59,Total,Total,OVR,OVERALL
2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,33.8,33.8,,,32.6,35.0,9881.0,Total,,,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Total,Total,OVR,OVERALL
2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,28.6,28.6,,,27.4,29.7,9881.0,Total,,,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Total,Total,OVR,OVERALL
2020,2020,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,15.9,15.9,,,15.1,16.8,10907.0,Total,,,,,,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Total,Total,OVR,OVERALL
2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,32.2,32.2,,,30.8,33.6,8568.0,Total,,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Total,Total,OVR,OVERALL
2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,35.1,35.1,,,33.7,36.5,8568.0,Total,,,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Total,Total,OVR,OVERALL
2020,2020,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,20.9,20.9,,,19.8,22.0,9531.0,Total,,,,,,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Total,Total,OVR,OVERALL
2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,26.3,26.3,,,24.6,27.9,5856.0,Total,,,,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Total,Total,OVR,OVERALL
2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,35.7,35.7,,,33.8,37.6,5856.0,Total,,,,,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Total,Total,OVR,OVERALL
2020,2020,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,18.2,18.2,,,16.9,19.6,6524.0,Total,,,,,,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Total,Total,OVR,OVERALL
2020,2020,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,17.8,17.8,,,17.0,18.7,12882.0,Total,,,,,,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Total,Total,OVR,OVERALL
2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.0,36.0,,,34.8,37.2,11388.0,Total,,,,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Total,Total,OVR,OVERALL
2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,28.0,28.0,,,27.0,29.1,11388.0,Total,,,,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Total,Total,OVR,OVERALL
2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,32.3,32.3,,,30.4,34.2,4632.0,Total,,,,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Total,Total,OVR,OVERALL
2020,2020,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,20.5,20.5,,,18.9,22.2,5096.0,Total,,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Total,Total,OVR,OVERALL
2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.1,36.1,,,34.2,38.0,4632.0,Total,,,,,,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Total,Total,OVR,OVERALL
2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,39.1,39.1,,,37.5,40.7,5467.0,Total,,,,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Total,Total,OVR,OVERALL
2020,2020,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,29.7,29.7,,,28.3,31.1,5868.0,Total,,,,,,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Total,Total,OVR,OVERALL
2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,32.0,32.0,,,30.5,33.5,5467.0,Total,,,,,,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Total,Total,OVR,OVERALL
2020,2020,WY,Wyoming,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2020.0,Value,22.4,22.4,,,20.8,24.1,4795.0,Total,,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q047,VALUE,56,Total,Total,OVR,OVERALL
2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2020.0,Value,30.7,30.7,,,28.7,32.7,4410.0,Total,,,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Total,Total,OVR,OVERALL
2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2020.0,Value,36.6,36.6,,,34.6,38.7,4410.0,Total,,,,,,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,VALUE,56,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2021.0,Value,18.7,18.7,,,17.1,20.6,4683.0,Total,,,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,VALUE,2,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2021.0,Value,33.5,33.5,,,31.5,35.5,5012.0,Total,,,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,VALUE,2,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2021.0,Value,42.4,42.4,,,40.3,44.6,4843.0,Total,,,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q018,VALUE,2,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2021.0,Value,34.1,34.1,,,32.2,36.2,5012.0,Total,,,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q037,VALUE,2,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2021.0,Value,20.3,20.3,,,18.7,22.0,5481.0,Total,,,,,,"(64.84507995700051, -147.72205903599973)",PA,PA1,Q047,VALUE,2,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2021.0,Value,39.9,39.9,,,37.9,41.8,4247.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2021.0,Value,20.6,20.6,,,18.9,22.4,4116.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2021.0,Value,31.9,31.9,,,30.1,33.8,4247.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q037,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2021.0,Value,45.9,45.9,,,43.9,47.9,4177.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q018,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2021.0,Value,31.5,31.5,,,29.8,33.3,4578.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2021.0,Value,21.1,21.1,,,19.3,23.1,4400.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,5,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2021.0,Value,38.7,38.7,,,36.6,40.8,4782.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,VALUE,5,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2021.0,Value,46.4,46.4,,,44.2,48.6,4564.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q018,VALUE,5,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2021.0,Value,30.6,30.6,,,28.8,32.4,5356.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q047,VALUE,5,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2021.0,Value,31.7,31.7,,,29.8,33.8,4782.0,Total,,,,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q037,VALUE,5,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2021.0,Value,36.6,36.6,,,35.2,38.0,9679.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q037,VALUE,4,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2021.0,Value,21.7,21.7,,,20.5,22.9,9312.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2021.0,Value,31.3,31.3,,,30.0,32.6,9679.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,VALUE,4,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2021.0,Value,22.7,22.7,,,21.6,23.9,10637.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q047,VALUE,4,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2021.0,Value,41.6,41.6,,,40.2,43.0,9539.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q018,VALUE,4,Total,Total,OVR,OVERALL
2021,2021,CA,California,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2021.0,Value,22.5,22.5,,,21.1,24.0,5982.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,VALUE,6,Total,Total,OVR,OVERALL
2021,2021,CA,California,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2021.0,Value,36.2,36.2,,,34.6,37.9,6086.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,VALUE,6,Total,Total,OVR,OVERALL
2021,2021,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2021.0,Value,36.4,36.4,,,34.7,38.0,6148.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q037,VALUE,6,Total,Total,OVR,OVERALL
2021,2021,CA,California,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2021.0,Value,20.1,20.1,,,18.8,21.4,6733.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",PA,PA1,Q047,VALUE,6,Total,Total,OVR,OVERALL
2021,2021,CA,California,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2021.0,Value,27.6,27.6,,,26.1,29.1,6148.0,Total,,,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,6,Total,Total,OVR,OVERALL
